,date,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation_probability,uv_index,is_day
1278,2025-01-31 06:00:00+00:00,12.7875,93.0,12.624317,,0.0,0.0
1279,2025-01-31 07:00:00+00:00,12.1875,93.0,11.782267,,0.0,0.0
1280,2025-01-31 08:00:00+00:00,11.7875,92.0,11.176974,,0.0,0.0
1281,2025-01-31 09:00:00+00:00,11.4875,91.0,10.693551,,0.0,0.0
1282,2025-01-31 10:00:00+00:00,11.4375,90.0,10.708195,,0.0,0.0
1283,2025-01-31 11:00:00+00:00,12.8875,86.0,12.530535,,0.2,1.0
1284,2025-01-31 12:00:00+00:00,16.537498,80.0,17.090935,,1.2,1.0
1285,2025-01-31 13:00:00+00:00,18.6875,73.0,18.816095,,2.85,1.0
1286,2025-01-31 14:00:00+00:00,20.3375,71.0,21.405773,,4.75,1.0
1287,2025-01-31 15:00:00+00:00,21.8375,67.0,23.466528,,6.6,1.0
1288,2025-01-31 16:00:00+00:00,22.9375,64.0,24.468786,,8.0,1.0
1289,2025-01-31 17:00:00+00:00,23.1875,62.0,23.807516,,8.8,1.0
1290,2025-01-31 18:00:00+00:00,23.8375,59.0,23.739256,,8.9,1.0
1291,2025-01-31 19:00:00+00:00,23.5875,57.0,22.672089,,8.2,1.0
1292,2025-01-31 20:00:00+00:00,22.887499,55.0,21.30997,,6.9,1.0
1293,2025-01-31 21:00:00+00:00,22.0875,55.0,19.962543,,5.15,1.0
1294,2025-01-31 22:00:00+00:00,21.0875,57.0,19.11689,,3.2,1.0
1295,2025-01-31 23:00:00+00:00,19.537498,63.0,18.156391,,1.45,1.0
1296,2025-02-01 00:00:00+00:00,18.4875,68.0,17.62777,,0.3,1.0
1297,2025-02-01 01:00:00+00:00,17.037498,75.0,16.648134,,0.0,0.0
1298,2025-02-01 02:00:00+00:00,16.0875,80.0,15.82423,,0.0,0.0
1299,2025-02-01 03:00:00+00:00,15.337501,84.0,15.180422,,0.0,0.0
1300,2025-02-01 04:00:00+00:00,14.7375,86.0,14.576784,,0.0,0.0
1301,2025-02-01 05:00:00+00:00,14.2875,88.0,14.12245,,0.0,0.0
1302,2025-02-01 06:00:00+00:00,13.4375,93.0,13.3174095,,0.0,0.0
1303,2025-02-01 07:00:00+00:00,12.9375,95.0,12.779385,,0.0,0.0
1304,2025-02-01 08:00:00+00:00,12.587501,96.0,12.3990135,,0.0,0.0
1305,2025-02-01 09:00:00+00:00,12.4375,95.0,12.129196,,0.0,0.0
1306,2025-02-01 10:00:00+00:00,12.1875,95.0,11.842911,,0.0,0.0
1307,2025-02-01 11:00:00+00:00,12.3875,93.0,12.100874,,0.15,1.0
1308,2025-02-01 12:00:00+00:00,15.2375,80.0,14.981258,,1.15,1.0
1309,2025-02-01 13:00:00+00:00,16.5875,73.0,16.040995,,2.8,1.0
1310,2025-02-01 14:00:00+00:00,17.787498,65.0,17.41855,,4.75,1.0
1311,2025-02-01 15:00:00+00:00,19.287498,57.0,19.468624,,6.55,1.0
1312,2025-02-01 16:00:00+00:00,20.887499,52.0,21.28517,,7.95,1.0
1313,2025-02-01 17:00:00+00:00,21.637499,47.0,20.81372,,8.75,1.0
1314,2025-02-01 18:00:00+00:00,22.037498,46.0,20.21285,,8.85,1.0
1315,2025-02-01 19:00:00+00:00,21.887499,44.0,19.29484,,8.2,1.0
1316,2025-02-01 20:00:00+00:00,21.4875,45.0,18.293602,,6.9,1.0
1317,2025-02-01 21:00:00+00:00,20.8375,43.0,16.699041,,5.1,1.0
1318,2025-02-01 22:00:00+00:00,20.0875,40.0,15.06765,,3.2,1.0
1319,2025-02-01 23:00:00+00:00,18.787498,43.0,14.238087,,1.45,1.0
1320,2025-02-02 00:00:00+00:00,17.887499,46.0,13.791191,,0.3,1.0
1321,2025-02-02 01:00:00+00:00,16.887499,53.0,13.616152,,0.0,0.0
1322,2025-02-02 02:00:00+00:00,16.1875,59.0,13.405708,,0.0,0.0
1323,2025-02-02 03:00:00+00:00,15.7375,63.0,13.431126,,0.0,0.0
1324,2025-02-02 04:00:00+00:00,15.1875,69.0,13.398987,,0.0,0.0
1325,2025-02-02 05:00:00+00:00,14.7375,74.0,13.311493,,0.0,0.0
1326,2025-02-02 06:00:00+00:00,14.1875,78.0,13.155201,,0.0,0.0
1327,2025-02-02 07:00:00+00:00,13.6375,82.0,13.204233,,0.0,0.0
1328,2025-02-02 08:00:00+00:00,13.087501,84.0,12.63382,,0.0,0.0
1329,2025-02-02 09:00:00+00:00,12.087501,87.0,11.468467,,0.0,0.0
1330,2025-02-02 10:00:00+00:00,11.337501,89.0,10.62581,,0.0,0.0
1331,2025-02-02 11:00:00+00:00,11.5375,86.0,10.620315,,0.15,1.0
1332,2025-02-02 12:00:00+00:00,14.2875,74.0,13.870903,,1.1,1.0
1333,2025-02-02 13:00:00+00:00,16.637499,66.0,16.355762,,2.75,1.0
1334,2025-02-02 14:00:00+00:00,18.3375,62.0,18.345747,,4.65,1.0
1335,2025-02-02 15:00:00+00:00,19.3375,60.0,19.41169,,6.5,1.0
1336,2025-02-02 16:00:00+00:00,19.787498,60.0,20.064165,,7.9,1.0
1337,2025-02-02 17:00:00+00:00,19.887499,63.0,20.119919,,8.7,1.0
1338,2025-02-02 18:00:00+00:00,19.4875,65.0,19.557707,,8.75,1.0
1339,2025-02-02 19:00:00+00:00,19.0875,69.0,18.894783,,8.1,1.0
1340,2025-02-02 20:00:00+00:00,18.7375,73.0,18.206076,,6.8,1.0
1341,2025-02-02 21:00:00+00:00,18.537498,75.0,17.888962,,5.05,1.0
1342,2025-02-02 22:00:00+00:00,18.0875,76.0,17.08464,,3.1,1.0
1343,2025-02-02 23:00:00+00:00,17.287498,79.0,16.565022,,1.4,1.0
1344,2025-02-03 00:00:00+00:00,17.387499,77.0,16.590874,,0.25,1.0
1345,2025-02-03 01:00:00+00:00,16.5875,81.0,16.070494,,0.0,0.0
1346,2025-02-03 02:00:00+00:00,15.9875,82.0,15.512655,,0.0,0.0
1347,2025-02-03 03:00:00+00:00,15.3875,83.0,14.986338,,0.0,0.0
1348,2025-02-03 04:00:00+00:00,14.7375,86.0,14.560423,,0.0,0.0
1349,2025-02-03 05:00:00+00:00,14.1375,89.0,14.10849,,0.0,0.0
1350,2025-02-03 06:00:00+00:00,13.4375,91.0,13.258862,,0.0,0.0
1351,2025-02-03 07:00:00+00:00,12.7875,93.0,12.557148,,0.0,0.0
1352,2025-02-03 08:00:00+00:00,12.2875,94.0,11.940212,,0.0,0.0
1353,2025-02-03 09:00:00+00:00,11.7375,95.0,11.221525,,0.0,0.0
1354,2025-02-03 10:00:00+00:00,11.1875,97.0,10.621957,,0.0,0.0
1355,2025-02-03 11:00:00+00:00,11.3875,95.0,10.793306,,0.15,1.0
1356,2025-02-03 12:00:00+00:00,14.9875,82.0,14.860334,,1.1,1.0
1357,2025-02-03 13:00:00+00:00,16.637499,68.0,15.734945,,2.7,1.0
1358,2025-02-03 14:00:00+00:00,17.9875,63.0,17.209352,,4.6,1.0
1359,2025-02-03 15:00:00+00:00,19.287498,58.0,18.695566,,6.4,1.0
1360,2025-02-03 16:00:00+00:00,20.4375,53.0,19.590128,,7.8,1.0
1361,2025-02-03 17:00:00+00:00,20.8375,50.0,19.389547,,8.6,1.0
1362,2025-02-03 18:00:00+00:00,20.787498,47.0,18.835331,,8.7,1.0
1363,2025-02-03 19:00:00+00:00,20.787498,46.0,18.182472,,8.05,1.0
1364,2025-02-03 20:00:00+00:00,20.6875,46.0,17.508152,,6.75,1.0
1365,2025-02-03 21:00:00+00:00,20.2375,48.0,16.441109,,5.0,1.0
1366,2025-02-03 22:00:00+00:00,19.637499,49.0,15.679697,,3.1,1.0
1367,2025-02-03 23:00:00+00:00,18.7375,52.0,15.732794,,1.4,1.0
1368,2025-02-04 00:00:00+00:00,17.9375,59.0,16.029106,,0.25,1.0
1369,2025-02-04 01:00:00+00:00,16.7375,64.0,15.270193,,0.0,0.0
1370,2025-02-04 02:00:00+00:00,15.6875,70.0,14.6887,,0.0,0.0
1371,2025-02-04 03:00:00+00:00,14.6375,77.0,13.987663,,0.0,0.0
1372,2025-02-04 04:00:00+00:00,13.6875,83.0,13.158636,,0.0,0.0
1373,2025-02-04 05:00:00+00:00,12.7375,89.0,12.239044,,0.0,0.0
1374,2025-02-04 06:00:00+00:00,11.9875,94.0,11.54903,,0.0,0.0
1375,2025-02-04 07:00:00+00:00,11.7375,94.0,11.166904,,0.0,0.0
1376,2025-02-04 08:00:00+00:00,11.4375,92.0,10.689738,,0.0,0.0
1377,2025-02-04 09:00:00+00:00,11.2375,92.0,10.462149,,0.0,0.0
1378,2025-02-04 10:00:00+00:00,11.3875,89.0,10.481738,,0.0,0.0
1379,2025-02-04 11:00:00+00:00,11.6875,86.0,10.6682415,,0.15,1.0
1380,2025-02-04 12:00:00+00:00,15.587501,74.0,15.665361,,1.1,1.0
1381,2025-02-04 13:00:00+00:00,18.387499,59.0,17.819708,,2.7,1.0
1382,2025-02-04 14:00:00+00:00,19.387499,59.0,19.292892,,4.6,1.0
1383,2025-02-04 15:00:00+00:00,20.287498,55.0,20.74728,,6.4,1.0
1384,2025-02-04 16:00:00+00:00,21.537498,48.0,22.407595,,7.8,1.0
1385,2025-02-04 17:00:00+00:00,22.287498,46.0,23.23749,,8.6,1.0
1386,2025-02-04 18:00:00+00:00,21.5875,47.0,22.08423,,8.65,1.0
1387,2025-02-04 19:00:00+00:00,21.037498,50.0,21.24059,,7.75,1.0
1388,2025-02-04 20:00:00+00:00,20.387499,54.0,20.023851,,6.75,1.0
1389,2025-02-04 21:00:00+00:00,19.787498,57.0,18.586935,,5.0,1.0
1390,2025-02-04 22:00:00+00:00,19.137499,59.0,17.35509,,3.05,1.0
1391,2025-02-04 23:00:00+00:00,18.2375,63.0,16.540949,,1.35,1.0
1392,2025-02-05 00:00:00+00:00,17.537498,67.0,16.354004,,0.25,1.0
1393,2025-02-05 01:00:00+00:00,16.537498,74.0,15.852394,,0.0,0.0
1394,2025-02-05 02:00:00+00:00,16.0375,79.0,15.679747,,0.0,0.0
1395,2025-02-05 03:00:00+00:00,15.6875,83.0,15.831839,,0.0,0.0
1396,2025-02-05 04:00:00+00:00,15.337501,86.0,16.075562,,0.0,0.0
1397,2025-02-05 05:00:00+00:00,15.0375,87.0,15.500502,,0.0,0.0
1398,2025-02-05 06:00:00+00:00,13.9375,91.0,14.296051,,0.0,0.0
1399,2025-02-05 07:00:00+00:00,13.837501,92.0,14.259525,,0.0,0.0
1400,2025-02-05 08:00:00+00:00,13.7875,92.0,14.123735,,0.0,0.0
1401,2025-02-05 09:00:00+00:00,13.7875,93.0,14.072033,,0.0,0.0
1402,2025-02-05 10:00:00+00:00,13.6875,94.0,14.099937,,0.0,0.0
1403,2025-02-05 11:00:00+00:00,14.0375,93.0,14.631304,,0.05,1.0
1404,2025-02-05 12:00:00+00:00,16.137499,84.0,17.014925,,0.6,1.0
1405,2025-02-05 13:00:00+00:00,17.6875,81.0,18.22999,,1.75,1.0
1406,2025-02-05 14:00:00+00:00,18.9875,77.0,19.388714,,4.35,1.0
1407,2025-02-05 15:00:00+00:00,19.787498,74.0,20.56951,,6.35,1.0
1408,2025-02-05 16:00:00+00:00,20.2375,68.0,21.261248,,7.75,1.0
1409,2025-02-05 17:00:00+00:00,20.6875,62.0,21.536816,,8.6,1.0
1410,2025-02-05 18:00:00+00:00,20.4375,63.0,21.261799,,8.65,1.0
1411,2025-02-05 19:00:00+00:00,20.2375,64.0,20.418135,,8.0,1.0
1412,2025-02-05 20:00:00+00:00,19.887499,67.0,19.58315,,6.75,1.0
1413,2025-02-05 21:00:00+00:00,19.287498,71.0,18.39527,,5.0,1.0
1414,2025-02-05 22:00:00+00:00,18.8375,75.0,17.776602,,3.05,1.0
1415,2025-02-05 23:00:00+00:00,18.5875,75.0,17.588215,,1.35,1.0
1416,2025-02-06 00:00:00+00:00,18.2375,79.0,17.370703,,0.25,0.0
1417,2025-02-06 01:00:00+00:00,17.4875,82.0,16.88467,,0.0,0.0
1418,2025-02-06 02:00:00+00:00,16.787498,83.0,16.332798,,0.0,0.0
1419,2025-02-06 03:00:00+00:00,16.2375,84.0,15.870308,,0.0,0.0
1420,2025-02-06 04:00:00+00:00,15.6375,85.0,15.58523,,0.0,0.0
1421,2025-02-06 05:00:00+00:00,14.6375,89.0,14.694916,,0.0,0.0
1422,2025-02-06 06:00:00+00:00,13.6375,95.0,13.787516,,0.0,0.0
1423,2025-02-06 07:00:00+00:00,12.9375,97.0,12.961416,,0.0,0.0
1424,2025-02-06 08:00:00+00:00,12.3875,98.0,12.283592,,0.0,0.0
1425,2025-02-06 09:00:00+00:00,11.9875,97.0,11.684331,,0.0,0.0
1426,2025-02-06 10:00:00+00:00,11.4875,97.0,10.986176,,0.0,0.0
1427,2025-02-06 11:00:00+00:00,11.6375,96.0,11.0601425,,0.15,1.0
1428,2025-02-06 12:00:00+00:00,15.6375,83.0,15.895653,,1.05,1.0
1429,2025-02-06 13:00:00+00:00,18.137499,65.0,17.604649,,2.65,1.0
1430,2025-02-06 14:00:00+00:00,19.5875,60.0,19.12543,,4.6,1.0
1431,2025-02-06 15:00:00+00:00,21.037498,53.0,21.077785,,6.4,1.0
1432,2025-02-06 16:00:00+00:00,22.8375,46.0,22.815685,,7.8,1.0
1433,2025-02-06 17:00:00+00:00,24.787498,43.0,24.568897,,8.6,1.0
1434,2025-02-06 18:00:00+00:00,25.9375,41.0,24.817675,,8.7,1.0
1435,2025-02-06 19:00:00+00:00,25.887499,42.0,24.038862,,8.05,1.0
1436,2025-02-06 20:00:00+00:00,25.5875,42.0,23.68064,,6.75,1.0
1437,2025-02-06 21:00:00+00:00,25.037498,42.0,22.793467,,5.0,1.0
1438,2025-02-06 22:00:00+00:00,23.537498,47.0,21.604929,,3.05,1.0
1439,2025-02-06 23:00:00+00:00,21.6875,53.0,20.015755,,1.35,1.0
1440,2025-02-07 00:00:00+00:00,19.4875,63.0,18.279972,,0.25,0.0
1441,2025-02-07 01:00:00+00:00,17.887499,69.0,17.043505,,0.0,0.0
1442,2025-02-07 02:00:00+00:00,16.8375,74.0,16.384207,,0.0,0.0
1443,2025-02-07 03:00:00+00:00,15.7875,81.0,15.68401,,0.0,0.0
1444,2025-02-07 04:00:00+00:00,14.8875,89.0,15.080885,,0.0,0.0
1445,2025-02-07 05:00:00+00:00,14.3875,91.0,14.528759,,0.0,0.0
1446,2025-02-07 06:00:00+00:00,13.837501,93.0,13.881647,,0.0,0.0
1447,2025-02-07 07:00:00+00:00,13.837501,91.0,13.787136,,0.0,0.0
1448,2025-02-07 08:00:00+00:00,13.9375,88.0,13.870935,,0.0,0.0
1449,2025-02-07 09:00:00+00:00,13.587501,87.0,13.297607,,0.0,0.0
1450,2025-02-07 10:00:00+00:00,13.0375,88.0,12.619524,,0.0,0.0
1451,2025-02-07 11:00:00+00:00,13.337501,87.0,13.146309,,0.1,1.0
1452,2025-02-07 12:00:00+00:00,16.4875,80.0,17.128286,,1.05,1.0
1453,2025-02-07 13:00:00+00:00,18.537498,70.0,18.443674,,2.65,1.0
1454,2025-02-07 14:00:00+00:00,19.387499,64.0,19.274038,,4.55,1.0
1455,2025-02-07 15:00:00+00:00,20.387499,61.0,21.076412,,6.3,1.0
1456,2025-02-07 16:00:00+00:00,21.8375,58.0,22.87149,,7.8,1.0
1457,2025-02-07 17:00:00+00:00,23.037498,57.0,24.189898,,8.6,1.0
1458,2025-02-07 18:00:00+00:00,24.137499,51.0,24.339725,,8.65,1.0
1459,2025-02-07 19:00:00+00:00,24.4375,48.0,23.465746,,8.0,1.0
1460,2025-02-07 20:00:00+00:00,24.3375,46.0,22.917637,,6.7,1.0
1461,2025-02-07 21:00:00+00:00,23.8375,45.0,21.362675,,4.95,1.0
1462,2025-02-07 22:00:00+00:00,23.0875,44.0,20.22255,,3.0,1.0
1463,2025-02-07 23:00:00+00:00,21.5875,49.0,19.083813,,1.35,1.0
1464,2025-02-08 00:00:00+00:00,20.0875,55.0,18.087168,,0.25,0.0
1465,2025-02-08 01:00:00+00:00,18.4375,64.0,17.119,,0.0,0.0
1466,2025-02-08 02:00:00+00:00,17.3375,69.0,16.38814,,0.0,0.0
1467,2025-02-08 03:00:00+00:00,16.4875,74.0,15.80896,,0.0,0.0
1468,2025-02-08 04:00:00+00:00,15.587501,79.0,15.124779,,0.0,0.0
1469,2025-02-08 05:00:00+00:00,14.3875,85.0,14.0184,,0.0,0.0
1470,2025-02-08 06:00:00+00:00,13.587501,88.0,13.177246,,0.0,0.0
1471,2025-02-08 07:00:00+00:00,12.7375,89.0,12.035688,,0.0,0.0
1472,2025-02-08 08:00:00+00:00,12.2875,90.0,11.503013,,0.0,0.0
1473,2025-02-08 09:00:00+00:00,12.2875,90.0,11.463928,,0.0,0.0
1474,2025-02-08 10:00:00+00:00,12.4375,89.0,11.630735,,0.0,0.0
1475,2025-02-08 11:00:00+00:00,12.9875,86.0,12.243996,,0.1,1.0
1476,2025-02-08 12:00:00+00:00,16.3375,76.0,16.276073,,1.0,1.0
1477,2025-02-08 13:00:00+00:00,20.137499,53.0,19.333332,,2.6,1.0
1478,2025-02-08 14:00:00+00:00,21.9875,48.0,21.365442,,4.5,1.0
1479,2025-02-08 15:00:00+00:00,23.9375,45.0,24.175228,,6.35,1.0
1480,2025-02-08 16:00:00+00:00,25.9375,45.0,26.639938,,7.75,1.0
1481,2025-02-08 17:00:00+00:00,27.287498,43.0,27.499546,,8.55,1.0
1482,2025-02-08 18:00:00+00:00,27.887499,43.0,27.329271,,8.65,1.0
1483,2025-02-08 19:00:00+00:00,27.637499,42.0,26.039568,,8.0,1.0
1484,2025-02-08 20:00:00+00:00,27.787498,38.0,25.465822,,6.7,1.0
1485,2025-02-08 21:00:00+00:00,27.0875,38.0,24.2588,,4.85,1.0
1486,2025-02-08 22:00:00+00:00,25.4375,40.0,22.838919,,2.9,1.0
1487,2025-02-08 23:00:00+00:00,23.0875,43.0,20.304747,,1.3,1.0
1488,2025-02-09 00:00:00+00:00,20.6875,49.0,18.1923,,0.2,0.0
1489,2025-02-09 01:00:00+00:00,19.037498,52.0,16.764164,,0.0,0.0
1490,2025-02-09 02:00:00+00:00,18.0875,58.0,16.485748,,0.0,0.0
1491,2025-02-09 03:00:00+00:00,17.037498,68.0,16.176071,,0.0,0.0
1492,2025-02-09 04:00:00+00:00,16.0875,78.0,15.656385,,0.0,0.0
1493,2025-02-09 05:00:00+00:00,15.4875,83.0,15.245939,,0.0,0.0
1494,2025-02-09 06:00:00+00:00,15.2375,82.0,14.795906,,0.0,0.0
1495,2025-02-09 07:00:00+00:00,14.837501,82.0,14.337856,,0.0,0.0
1496,2025-02-09 08:00:00+00:00,14.6375,78.0,13.901274,,0.0,0.0
1497,2025-02-09 09:00:00+00:00,14.337501,75.0,13.347261,,0.0,0.0
1498,2025-02-09 10:00:00+00:00,13.837501,73.0,12.462175,,0.0,0.0
1499,2025-02-09 11:00:00+00:00,14.2375,70.0,12.798307,,0.1,1.0
1500,2025-02-09 12:00:00+00:00,16.9375,68.0,16.378473,,0.85,1.0
1501,2025-02-09 13:00:00+00:00,21.537498,43.0,20.229263,,2.25,1.0
1502,2025-02-09 14:00:00+00:00,23.137499,41.0,22.101631,,4.1,1.0
1503,2025-02-09 15:00:00+00:00,24.9375,36.0,24.590162,,5.7,1.0
1504,2025-02-09 16:00:00+00:00,26.7375,35.0,27.14684,,6.95,1.0
1505,2025-02-09 17:00:00+00:00,27.7375,34.0,27.937939,,8.45,1.0
1506,2025-02-09 18:00:00+00:00,28.4375,32.0,28.794758,,8.6,1.0
1507,2025-02-09 19:00:00+00:00,28.6875,30.0,28.147724,,7.95,1.0
1508,2025-02-09 20:00:00+00:00,27.9875,28.0,26.045868,,6.25,1.0
1509,2025-02-09 21:00:00+00:00,26.4875,27.0,22.933825,,4.9,1.0
1510,2025-02-09 22:00:00+00:00,24.6875,32.0,20.655115,,2.85,1.0
1511,2025-02-09 23:00:00+00:00,22.6875,43.0,19.401173,,1.25,1.0
1512,2025-02-10 00:00:00+00:00,20.887499,56.0,19.253126,,0.2,0.0
1513,2025-02-10 01:00:00+00:00,19.5875,64.0,18.52118,,0.0,0.0
1514,2025-02-10 02:00:00+00:00,18.787498,72.0,18.2667,,0.0,0.0
1515,2025-02-10 03:00:00+00:00,18.1875,79.0,18.36115,,0.0,0.0
1516,2025-02-10 04:00:00+00:00,17.3375,86.0,18.502836,,0.0,0.0
1517,2025-02-10 05:00:00+00:00,16.387499,89.0,17.369427,,0.0,0.0
1518,2025-02-10 06:00:00+00:00,13.3875,97.0,13.313929,,0.0,0.0
1519,2025-02-10 07:00:00+00:00,12.9875,97.0,12.760181,,0.0,0.0
1520,2025-02-10 08:00:00+00:00,13.1375,96.0,13.04661,,0.0,0.0
1521,2025-02-10 09:00:00+00:00,13.337501,94.0,13.428621,,0.0,0.0
1522,2025-02-10 10:00:00+00:00,14.5375,91.0,14.817982,,0.0,0.0
1523,2025-02-10 11:00:00+00:00,15.8875,95.0,16.536036,,0.1,1.0
1524,2025-02-10 12:00:00+00:00,17.1875,87.0,17.578785,,0.8,1.0
1525,2025-02-10 13:00:00+00:00,18.4375,78.0,18.615273,,2.1,1.0
1526,2025-02-10 14:00:00+00:00,20.0875,70.0,20.437252,,3.9,1.0
1527,2025-02-10 15:00:00+00:00,21.787498,61.0,22.526247,,5.7,1.0
1528,2025-02-10 16:00:00+00:00,22.637499,51.0,22.763723,,7.35,1.0
1529,2025-02-10 17:00:00+00:00,23.6875,46.0,23.457796,,8.0,1.0
1530,2025-02-10 18:00:00+00:00,24.2375,42.0,22.693655,,8.3,1.0
1531,2025-02-10 19:00:00+00:00,23.787498,40.0,21.232708,,7.95,1.0
1532,2025-02-10 20:00:00+00:00,23.1875,41.0,20.079782,,6.65,1.0
1533,2025-02-10 21:00:00+00:00,22.537498,43.0,19.140308,,4.9,1.0
1534,2025-02-10 22:00:00+00:00,21.887499,43.0,18.697363,,2.95,1.0
1535,2025-02-10 23:00:00+00:00,20.287498,46.0,17.350338,,1.25,1.0
1536,2025-02-11 00:00:00+00:00,18.9375,55.0,16.890299,,0.2,0.0
1537,2025-02-11 01:00:00+00:00,17.1875,64.0,15.793095,,0.0,0.0
1538,2025-02-11 02:00:00+00:00,15.9875,69.0,14.721422,,0.0,0.0
1539,2025-02-11 03:00:00+00:00,15.1875,70.0,13.79468,,0.0,0.0
1540,2025-02-11 04:00:00+00:00,14.3875,73.0,13.093807,,0.0,0.0
1541,2025-02-11 05:00:00+00:00,13.6375,77.0,12.400955,,0.0,0.0
1542,2025-02-11 06:00:00+00:00,12.9375,83.0,11.956297,,0.0,0.0
1543,2025-02-11 07:00:00+00:00,12.4375,86.0,11.468214,,0.0,0.0
1544,2025-02-11 08:00:00+00:00,12.0375,86.0,10.991687,,0.0,0.0
1545,2025-02-11 09:00:00+00:00,11.7875,86.0,10.72273,,0.0,0.0
1546,2025-02-11 10:00:00+00:00,11.4875,86.0,10.408086,,0.0,0.0
1547,2025-02-11 11:00:00+00:00,11.4375,86.0,10.370137,,0.1,1.0
1548,2025-02-11 12:00:00+00:00,13.9875,70.0,12.798941,,0.95,1.0
1549,2025-02-11 13:00:00+00:00,15.1875,61.0,13.763632,,2.5,1.0
1550,2025-02-11 14:00:00+00:00,16.5875,58.0,15.924984,,4.4,1.0
1551,2025-02-11 15:00:00+00:00,17.9875,54.0,18.256222,,6.2,1.0
1552,2025-02-11 16:00:00+00:00,19.537498,47.0,19.842018,,7.6,1.0
1553,2025-02-11 17:00:00+00:00,21.0875,42.0,20.87489,,8.4,1.0
1554,2025-02-11 18:00:00+00:00,22.387499,40.0,20.551167,,8.5,1.0
1555,2025-02-11 19:00:00+00:00,22.2375,38.0,19.264137,,7.8,1.0
1556,2025-02-11 20:00:00+00:00,21.637499,38.0,17.80128,,6.55,1.0
1557,2025-02-11 21:00:00+00:00,20.887499,41.0,16.43492,,4.8,1.0
1558,2025-02-11 22:00:00+00:00,20.287498,44.0,15.808971,,2.9,1.0
1559,2025-02-11 23:00:00+00:00,19.2375,48.0,16.067434,,1.2,1.0
1560,2025-02-12 00:00:00+00:00,17.6875,53.0,15.195562,,0.2,0.0
1561,2025-02-12 01:00:00+00:00,15.9375,64.0,14.442358,,0.0,0.0
1562,2025-02-12 02:00:00+00:00,14.5375,73.0,13.401417,,0.0,0.0
1563,2025-02-12 03:00:00+00:00,13.587501,79.0,12.561594,,0.0,0.0
1564,2025-02-12 04:00:00+00:00,12.837501,82.0,11.850231,,0.0,0.0
1565,2025-02-12 05:00:00+00:00,12.087501,85.0,11.110147,,0.0,0.0
1566,2025-02-12 06:00:00+00:00,11.2375,88.0,10.234241,,0.0,0.0
1567,2025-02-12 07:00:00+00:00,10.6875,90.0,9.627395,,0.0,0.0
1568,2025-02-12 08:00:00+00:00,10.2375,91.0,9.180363,,0.0,0.0
1569,2025-02-12 09:00:00+00:00,10.0375,90.0,8.87249,,0.0,0.0
1570,2025-02-12 10:00:00+00:00,9.9375,90.0,8.77999,,0.0,0.0
1571,2025-02-12 11:00:00+00:00,9.9375,89.0,8.681244,,0.1,1.0
1572,2025-02-12 12:00:00+00:00,12.8875,82.0,12.448816,,0.9,1.0
1573,2025-02-12 13:00:00+00:00,15.087501,64.0,14.197367,,2.45,1.0
1574,2025-02-12 14:00:00+00:00,16.387499,60.0,15.852537,,4.35,1.0
1575,2025-02-12 15:00:00+00:00,17.4375,57.0,17.636,,6.15,1.0
1576,2025-02-12 16:00:00+00:00,18.6875,50.0,18.99963,,7.55,1.0
1577,2025-02-12 17:00:00+00:00,20.2375,43.0,19.956284,,8.35,1.0
1578,2025-02-12 18:00:00+00:00,20.9375,44.0,20.186384,,8.45,1.0
1579,2025-02-12 19:00:00+00:00,21.537498,41.0,20.455973,,7.75,1.0
1580,2025-02-12 20:00:00+00:00,21.7375,41.0,20.301933,,6.5,1.0
1581,2025-02-12 21:00:00+00:00,21.137499,44.0,19.20799,,4.75,1.0
1582,2025-02-12 22:00:00+00:00,20.137499,48.0,17.979805,,2.85,1.0
1583,2025-02-12 23:00:00+00:00,18.7375,52.0,16.929974,,1.2,1.0
1584,2025-02-13 00:00:00+00:00,17.037498,59.0,15.610123,,0.2,0.0
1585,2025-02-13 01:00:00+00:00,15.337501,69.0,14.408585,,0.0,0.0
1586,2025-02-13 02:00:00+00:00,14.087501,78.0,13.455738,,0.0,0.0
1587,2025-02-13 03:00:00+00:00,13.337501,84.0,12.81777,,0.0,0.0
1588,2025-02-13 04:00:00+00:00,12.9875,87.0,12.559311,,0.0,0.0
1589,2025-02-13 05:00:00+00:00,12.4875,90.0,12.013382,,0.0,0.0
1590,2025-02-13 06:00:00+00:00,12.4375,89.0,12.01141,,0.0,0.0
1591,2025-02-13 07:00:00+00:00,12.4375,88.0,12.020077,,0.0,0.0
1592,2025-02-13 08:00:00+00:00,12.4375,87.0,12.014421,,0.0,0.0
1593,2025-02-13 09:00:00+00:00,12.3875,87.0,11.886934,,0.0,0.0
1594,2025-02-13 10:00:00+00:00,12.1375,88.0,11.601605,,0.0,0.0
1595,2025-02-13 11:00:00+00:00,12.0375,89.0,11.499967,,0.1,1.0
1596,2025-02-13 12:00:00+00:00,14.1875,85.0,14.000195,,0.9,1.0
1597,2025-02-13 13:00:00+00:00,15.4375,75.0,14.838638,,2.45,1.0
1598,2025-02-13 14:00:00+00:00,16.3375,70.0,15.747156,,4.3,1.0
1599,2025-02-13 15:00:00+00:00,17.4875,64.0,17.643208,,6.15,1.0
1600,2025-02-13 16:00:00+00:00,19.1875,61.0,20.068722,,7.55,1.0
1601,2025-02-13 17:00:00+00:00,20.3375,55.0,20.38607,,8.35,1.0
